COMID,order_,watershed,subbasin,region
9090357,1,south_america,geoglows,East_Atlantic
9090358,1,south_america,geoglows,La_Plata_River
9090359,1,south_america,geoglows,La_Plata_River
9090360,1,south_america,geoglows,La_Plata_River
9090361,2,south_america,geoglows,East_Atlantic
9090364,1,south_america,geoglows,La_Plata_River
9090365,1,south_america,geoglows,East_Atlantic
9090367,2,south_america,geoglows,La_Plata_River
9090368,1,south_america,geoglows,La_Plata_River
9090369,2,south_america,geoglows,East_Atlantic
9090374,5,south_america,geoglows,La_Plata_River
9090377,1,south_america,geoglows,La_Plata_River
9090380,1,south_america,geoglows,La_Plata_River
9090381,1,south_america,geoglows,East_Atlantic
9090382,5,south_america,geoglows,East_Atlantic
9090384,1,south_america,geoglows,La_Plata_River
9090385,3,south_america,geoglows,East_Atlantic
9090387,5,south_america,geoglows,La_Plata_River
9090388,1,south_america,geoglows,La_Plata_River
9090389,1,south_america,geoglows,East_Atlantic
9090390,2,south_america,geoglows,Tocantins_River
9090391,4,south_america,geoglows,East_Atlantic
9090392,5,south_america,geoglows,East_Atlantic
9090396,1,south_america,geoglows,La_Plata_River
9090397,3,south_america,geoglows,La_Plata_River
9090402,3,south_america,geoglows,La_Plata_River
9090403,1,south_america,geoglows,La_Plata_River
9090404,1,south_america,geoglows,East_Atlantic
9090407,1,south_america,geoglows,East_Atlantic
9090411,1,south_america,geoglows,East_Atlantic
9090413,5,south_america,geoglows,East_Atlantic
9090414,1,south_america,geoglows,East_Atlantic
9090416,2,south_america,geoglows,La_Plata_River
9090417,5,south_america,geoglows,East_Atlantic
9090418,2,south_america,geoglows,East_Atlantic
9090420,1,south_america,geoglows,La_Plata_River
9090421,1,south_america,geoglows,La_Plata_River
9090426,2,south_america,geoglows,Tocantins_River
9090427,2,south_america,geoglows,East_Atlantic
9090431,1,south_america,geoglows,East_Atlantic
9090432,2,south_america,geoglows,East_Atlantic
9090435,1,south_america,geoglows,East_Atlantic
9090436,2,south_america,geoglows,East_Atlantic
9090438,2,south_america,geoglows,East_Atlantic
9090441,1,south_america,geoglows,Tocantins_River
9090442,4,south_america,geoglows,La_Plata_River
9090443,1,south_america,geoglows,East_Atlantic
9090444,1,south_america,geoglows,East_Atlantic
9090445,2,south_america,geoglows,East_Atlantic
9090451,2,south_america,geoglows,La_Plata_River
9090452,2,south_america,geoglows,La_Plata_River
9090457,2,south_america,geoglows,La_Plata_River
9090459,3,south_america,geoglows,La_Plata_River
9090460,1,south_america,geoglows,La_Plata_River
9090461,1,south_america,geoglows,Tocantins_River
9090462,1,south_america,geoglows,East_Atlantic
9090463,1,south_america,geoglows,East_Atlantic
9090466,1,south_america,geoglows,La_Plata_River
9090467,1,south_america,geoglows,La_Plata_River
9090468,1,south_america,geoglows,La_Plata_River
9090469,1,south_america,geoglows,La_Plata_River
9090470,1,south_america,geoglows,Tocantins_River
9090471,5,south_america,geoglows,East_Atlantic
9090473,1,south_america,geoglows,La_Plata_River
9090476,1,south_america,geoglows,La_Plata_River
9090477,2,south_america,geoglows,East_Atlantic
9090479,1,south_america,geoglows,Tocantins_River
9090480,2,south_america,geoglows,East_Atlantic
9090481,2,south_america,geoglows,East_Atlantic
9090482,1,south_america,geoglows,East_Atlantic
9090484,2,south_america,geoglows,La_Plata_River
9090485,1,south_america,geoglows,La_Plata_River
9090487,2,south_america,geoglows,Tocantins_River
9090491,2,south_america,geoglows,Tocantins_River
9090493,1,south_america,geoglows,La_Plata_River
9090494,1,south_america,geoglows,La_Plata_River
9090496,2,south_america,geoglows,La_Plata_River
9090497,1,south_america,geoglows,East_Atlantic
9090502,5,south_america,geoglows,La_Plata_River
9090503,1,south_america,geoglows,La_Plata_River
9090508,1,south_america,geoglows,La_Plata_River
9090509,1,south_america,geoglows,East_Atlantic
9090510,2,south_america,geoglows,East_Atlantic
9090513,1,south_america,geoglows,East_Atlantic
9090514,1,south_america,geoglows,East_Atlantic
9090517,2,south_america,geoglows,East_Atlantic
9090518,1,south_america,geoglows,East_Atlantic
9090523,3,south_america,geoglows,Tocantins_River
9090525,1,south_america,geoglows,East_Atlantic
9090529,5,south_america,geoglows,La_Plata_River
9090530,4,south_america,geoglows,East_Atlantic
9090531,1,south_america,geoglows,East_Atlantic
9090532,1,south_america,geoglows,East_Atlantic
9090534,2,south_america,geoglows,La_Plata_River
9090535,1,south_america,geoglows,La_Plata_River
9090536,1,south_america,geoglows,La_Plata_River
9090537,5,south_america,geoglows,East_Atlantic
9090538,2,south_america,geoglows,La_Plata_River
9090539,1,south_america,geoglows,East_Atlantic
9090540,2,south_america,geoglows,East_Atlantic
9090543,1,south_america,geoglows,East_Atlantic
9090544,1,south_america,geoglows,Tocantins_River
9090546,1,south_america,geoglows,East_Atlantic
9090549,1,south_america,geoglows,East_Atlantic
9090551,1,south_america,geoglows,La_Plata_River
9090552,1,south_america,geoglows,La_Plata_River
9090553,1,south_america,geoglows,Tocantins_River
9090554,4,south_america,geoglows,La_Plata_River
9090555,1,south_america,geoglows,La_Plata_River
9090556,1,south_america,geoglows,Tocantins_River
9090558,1,south_america,geoglows,Tocantins_River
9090559,2,south_america,geoglows,Tocantins_River
9090560,1,south_america,geoglows,East_Atlantic
9090562,2,south_america,geoglows,La_Plata_River
9090563,2,south_america,geoglows,La_Plata_River
9090565,1,south_america,geoglows,Tocantins_River
9090566,1,south_america,geoglows,East_Atlantic
9090567,1,south_america,geoglows,East_Atlantic
9090568,5,south_america,geoglows,East_Atlantic
9090575,1,south_america,geoglows,Tocantins_River
9090576,5,south_america,geoglows,East_Atlantic
9090577,1,south_america,geoglows,East_Atlantic
9090579,4,south_america,geoglows,Tocantins_River
9090580,3,south_america,geoglows,East_Atlantic
9090587,1,south_america,geoglows,East_Atlantic
9090590,2,south_america,geoglows,Tocantins_River
9090591,2,south_america,geoglows,East_Atlantic
9090593,1,south_america,geoglows,La_Plata_River
9090594,3,south_america,geoglows,East_Atlantic
9090596,2,south_america,geoglows,La_Plata_River
9090597,1,south_america,geoglows,La_Plata_River
9090598,2,south_america,geoglows,Tocantins_River
9090599,1,south_america,geoglows,La_Plata_River
9090600,2,south_america,geoglows,La_Plata_River
9090603,1,south_america,geoglows,La_Plata_River
9090607,3,south_america,geoglows,La_Plata_River
9090608,2,south_america,geoglows,East_Atlantic
9090609,5,south_america,geoglows,East_Atlantic
9090612,2,south_america,geoglows,Tocantins_River
9090613,2,south_america,geoglows,La_Plata_River
9090614,2,south_america,geoglows,La_Plata_River
9090618,1,south_america,geoglows,East_Atlantic
9090619,2,south_america,geoglows,East_Atlantic
9090621,2,south_america,geoglows,East_Atlantic
9090622,1,south_america,geoglows,East_Atlantic
9090625,1,south_america,geoglows,La_Plata_River
9090626,1,south_america,geoglows,La_Plata_River
9090627,1,south_america,geoglows,East_Atlantic
9090632,1,south_america,geoglows,La_Plata_River
9090633,2,south_america,geoglows,La_Plata_River
9090636,4,south_america,geoglows,La_Plata_River
9090637,2,south_america,geoglows,La_Plata_River
9090638,1,south_america,geoglows,East_Atlantic
9090639,1,south_america,geoglows,East_Atlantic
9090640,1,south_america,geoglows,La_Plata_River
9090641,3,south_america,geoglows,La_Plata_River
9090642,1,south_america,geoglows,East_Atlantic
9090643,1,south_america,geoglows,East_Atlantic
9090644,1,south_america,geoglows,La_Plata_River
9090646,5,south_america,geoglows,La_Plata_River
9090647,3,south_america,geoglows,La_Plata_River
9090648,2,south_america,geoglows,East_Atlantic
9090649,1,south_america,geoglows,East_Atlantic
9090650,1,south_america,geoglows,East_Atlantic
9090651,1,south_america,geoglows,La_Plata_River
9090652,3,south_america,geoglows,La_Plata_River
9090653,2,south_america,geoglows,East_Atlantic
9090654,1,south_america,geoglows,East_Atlantic
9090656,1,south_america,geoglows,La_Plata_River
9090657,1,south_america,geoglows,La_Plata_River
9090658,5,south_america,geoglows,East_Atlantic
9090659,2,south_america,geoglows,East_Atlantic
9090661,2,south_america,geoglows,Tocantins_River
9090662,2,south_america,geoglows,La_Plata_River
9090664,2,south_america,geoglows,La_Plata_River
9090665,1,south_america,geoglows,La_Plata_River
9090666,2,south_america,geoglows,La_Plata_River
9090667,3,south_america,geoglows,Tocantins_River
9090668,1,south_america,geoglows,La_Plata_River
9090669,1,south_america,geoglows,East_Atlantic
9090670,1,south_america,geoglows,East_Atlantic
9090672,1,south_america,geoglows,La_Plata_River
9090673,2,south_america,geoglows,La_Plata_River
9090674,1,south_america,geoglows,East_Atlantic
9090675,2,south_america,geoglows,East_Atlantic
9090677,1,south_america,geoglows,Tocantins_River
9090679,1,south_america,geoglows,La_Plata_River
9090680,1,south_america,geoglows,Tocantins_River
9090689,2,south_america,geoglows,La_Plata_River
9090690,1,south_america,geoglows,East_Atlantic
9090691,1,south_america,geoglows,East_Atlantic
9090692,1,south_america,geoglows,La_Plata_River
9090693,5,south_america,geoglows,East_Atlantic
9090694,1,south_america,geoglows,East_Atlantic
9090695,3,south_america,geoglows,East_Atlantic
9090696,1,south_america,geoglows,East_Atlantic
9090697,1,south_america,geoglows,La_Plata_River
9090698,1,south_america,geoglows,La_Plata_River
9090699,2,south_america,geoglows,La_Plata_River
9090700,1,south_america,geoglows,La_Plata_River
9090701,4,south_america,geoglows,La_Plata_River
9090702,1,south_america,geoglows,East_Atlantic
9090703,1,south_america,geoglows,East_Atlantic
9090704,1,south_america,geoglows,East_Atlantic
9090705,3,south_america,geoglows,East_Atlantic
9090706,1,south_america,geoglows,Tocantins_River
9090707,1,south_america,geoglows,La_Plata_River
9090708,3,south_america,geoglows,La_Plata_River
9090711,2,south_america,geoglows,Tocantins_River
9090712,2,south_america,geoglows,La_Plata_River
9090713,1,south_america,geoglows,La_Plata_River
9090715,3,south_america,geoglows,La_Plata_River
9090716,1,south_america,geoglows,East_Atlantic
9090718,1,south_america,geoglows,East_Atlantic
9090726,5,south_america,geoglows,East_Atlantic
9090728,1,south_america,geoglows,La_Plata_River
9090729,1,south_america,geoglows,East_Atlantic
9090730,1,south_america,geoglows,East_Atlantic
9090734,1,south_america,geoglows,Tocantins_River
9090735,1,south_america,geoglows,East_Atlantic
9090736,1,south_america,geoglows,La_Plata_River
9090737,5,south_america,geoglows,La_Plata_River
9090739,2,south_america,geoglows,La_Plata_River
9090740,1,south_america,geoglows,East_Atlantic
9090742,1,south_america,geoglows,East_Atlantic
9090743,1,south_america,geoglows,La_Plata_River
9090744,2,south_america,geoglows,La_Plata_River
9090745,3,south_america,geoglows,La_Plata_River
9090746,1,south_america,geoglows,La_Plata_River
9090747,3,south_america,geoglows,La_Plata_River
9090748,1,south_america,geoglows,La_Plata_River
9090749,2,south_america,geoglows,East_Atlantic
9090750,2,south_america,geoglows,East_Atlantic
9090751,2,south_america,geoglows,East_Atlantic
9090752,2,south_america,geoglows,La_Plata_River
9090753,1,south_america,geoglows,East_Atlantic
9090755,3,south_america,geoglows,East_Atlantic
9090757,2,south_america,geoglows,East_Atlantic
9090758,3,south_america,geoglows,East_Atlantic
9090759,2,south_america,geoglows,La_Plata_River
9090760,1,south_america,geoglows,La_Plata_River
9090761,1,south_america,geoglows,East_Atlantic
9090762,1,south_america,geoglows,East_Atlantic
9090763,1,south_america,geoglows,East_Atlantic
9090766,1,south_america,geoglows,La_Plata_River
9090767,3,south_america,geoglows,East_Atlantic
9090770,2,south_america,geoglows,La_Plata_River
9090771,2,south_america,geoglows,East_Atlantic
9090773,2,south_america,geoglows,La_Plata_River
9090775,1,south_america,geoglows,East_Atlantic
9090776,1,south_america,geoglows,East_Atlantic
9090780,4,south_america,geoglows,La_Plata_River
9090781,1,south_america,geoglows,La_Plata_River
9090782,1,south_america,geoglows,La_Plata_River
9090783,1,south_america,geoglows,East_Atlantic
9090784,2,south_america,geoglows,East_Atlantic
9090785,2,south_america,geoglows,East_Atlantic
9090788,2,south_america,geoglows,La_Plata_River
9090789,1,south_america,geoglows,La_Plata_River
9090790,1,south_america,geoglows,La_Plata_River
9090791,1,south_america,geoglows,East_Atlantic
9090792,2,south_america,geoglows,East_Atlantic
9090794,1,south_america,geoglows,East_Atlantic
9090801,5,south_america,geoglows,East_Atlantic
9090805,2,south_america,geoglows,La_Plata_River
9090806,1,south_america,geoglows,East_Atlantic
9090807,2,south_america,geoglows,East_Atlantic
9090809,1,south_america,geoglows,Tocantins_River
9090814,5,south_america,geoglows,East_Atlantic
9090815,2,south_america,geoglows,East_Atlantic
9090817,3,south_america,geoglows,Tocantins_River
9090818,2,south_america,geoglows,La_Plata_River
9090820,2,south_america,geoglows,Tocantins_River
9090821,1,south_america,geoglows,Tocantins_River
9090822,1,south_america,geoglows,La_Plata_River
9090823,2,south_america,geoglows,La_Plata_River
9090825,5,south_america,geoglows,La_Plata_River
9090826,1,south_america,geoglows,La_Plata_River
9090827,1,south_america,geoglows,La_Plata_River
9090828,5,south_america,geoglows,East_Atlantic
9090829,1,south_america,geoglows,East_Atlantic
9090834,2,south_america,geoglows,La_Plata_River
9090835,3,south_america,geoglows,La_Plata_River
9090836,1,south_america,geoglows,Tocantins_River
9090839,5,south_america,geoglows,La_Plata_River
9090840,3,south_america,geoglows,La_Plata_River
9090841,2,south_america,geoglows,La_Plata_River
9090842,2,south_america,geoglows,La_Plata_River
9090843,1,south_america,geoglows,East_Atlantic
9090845,1,south_america,geoglows,La_Plata_River
9090846,3,south_america,geoglows,East_Atlantic
9090851,1,south_america,geoglows,La_Plata_River
9090852,1,south_america,geoglows,La_Plata_River
9090853,2,south_america,geoglows,La_Plata_River
9090855,1,south_america,geoglows,East_Atlantic
9090856,1,south_america,geoglows,La_Plata_River
9090857,5,south_america,geoglows,La_Plata_River
9090858,4,south_america,geoglows,La_Plata_River
9090859,3,south_america,geoglows,Tocantins_River
9090863,2,south_america,geoglows,Tocantins_River
9090864,1,south_america,geoglows,Tocantins_River
9090865,1,south_america,geoglows,East_Atlantic
9090866,2,south_america,geoglows,East_Atlantic
9090868,3,south_america,geoglows,East_Atlantic
9090871,1,south_america,geoglows,Tocantins_River
9090872,2,south_america,geoglows,La_Plata_River
9090873,3,south_america,geoglows,La_Plata_River
9090874,1,south_america,geoglows,La_Plata_River
9090875,2,south_america,geoglows,La_Plata_River
9090876,2,south_america,geoglows,East_Atlantic
9090877,1,south_america,geoglows,East_Atlantic
9090881,1,south_america,geoglows,La_Plata_River
9090882,1,south_america,geoglows,Tocantins_River
9090883,4,south_america,geoglows,La_Plata_River
9090884,5,south_america,geoglows,East_Atlantic
9090885,5,south_america,geoglows,East_Atlantic
9090887,1,south_america,geoglows,La_Plata_River
